path_id,point_index,x,y
29,6,559.23,109.79
29,7,558.41,107.43
29,8,557.60,105.07
29,9,556.78,102.71
29,10,555.93,100.35
29,11,555.08,98.00
29,12,554.22,95.66
29,13,553.32,93.32
29,14,552.41,91.00
29,15,551.46,88.68
29,16,550.47,86.39
29,17,549.40,84.13
29,18,548.28,81.89
29,19,547.03,79.73
29,20,545.66,77.64
29,21,544.28,75.55
29,22,542.72,73.60
29,23,540.80,72.00
29,24,538.49,71.05
29,25,536.19,70.08
29,26,533.92,69.03
29,27,531.46,69.50
29,28,529.04,70.12
29,29,526.92,68.80
29,30,524.54,69.59
30,0,125.31,467.05
30,1,124.84,464.59
30,2,124.52,462.11
30,3,124.24,459.63
30,4,123.99,457.14
30,5,123.76,454.65
30,6,123.57,452.16
30,7,123.41,449.67
30,8,123.28,447.17
30,9,123.20,444.67
30,10,123.19,442.17
30,11,123.28,439.67
30,12,123.48,437.18
30,13,123.75,434.69
30,14,124.00,432.21
30,15,124.25,429.72
30,16,124.48,427.23
30,17,124.71,424.74
30,18,124.93,422.25
30,19,125.15,419.76
30,20,125.31,417.27
30,21,125.48,414.77
30,22,125.69,412.28
30,23,125.91,409.79
30,24,126.18,407.30
30,25,126.48,404.82
30,26,126.84,402.35
30,27,127.28,399.89
30,28,127.81,397.44
30,29,128.90,395.20
30,30,130.02,392.96
31,0,307.82,634.54
31,1,310.32,634.59
31,2,312.82,634.65
31,3,315.32,634.70
31,4,317.81,634.75
31,5,320.31,634.82
31,6,322.81,634.90
31,7,325.31,635.01
31,8,327.81,635.06
31,9,330.31,635.16
31,10,332.80,635.30
31,11,335.30,635.49
31,12,337.78,635.73
31,13,340.27,636.03
31,14,342.74,636.39
31,15,345.20,636.82
31,16,347.66,637.31
31,17,350.09,637.88
31,18,352.49,638.59
31,19,354.88,639.31
31,20,357.24,640.13
31,21,359.53,641.15
31,22,361.75,642.28
31,23,363.91,643.54
31,24,365.92,645.04
31,25,367.73,646.75
31,26,369.44,648.58
31,27,371.05,650.49
31,28,372.48,652.55
31,29,373.84,654.65
31,30,375.10,656.80
32,0,588.02,2.84
32,1,585.52,2.94
32,2,583.02,3.07
32,3,580.53,3.23
32,4,578.03,3.42
32,5,575.54,3.65
32,6,573.06,3.90
32,7,570.57,4.19
32,8,568.09,4.51
32,9,565.62,4.87
32,10,563.15,5.27
32,11,560.79,6.08
32,12,558.46,6.98
32,13,556.16,7.97
32,14,554.12,9.42
32,15,552.19,11.00
32,16,550.60,12.93
32,17,549.21,15.01
32,18,548.09,17.24
32,19,546.98,19.48
32,20,546.09,21.82
32,21,545.26,24.18
32,22,544.47,26.55
32,23,543.79,28.96
32,24,543.13,31.37
32,25,542.47,33.78
32,26,541.87,36.21
32,27,541.25,38.63
32,28,540.61,41.04
32,29,539.94,43.45
32,30,539.29,45.87
33,0,128.76,702.80
33,1,129.88,705.03
33,2,131.14,707.19
33,3,132.45,709.32
33,4,133.91,711.35
33,5,135.56,713.23
33,6,137.39,714.93
33,7,139.23,716.62
33,8,141.22,718.13
33,9,143.33,719.48
33,10,145.44,720.82
33,11,147.62,722.04
33,12,149.79,723.28
33,13,152.02,724.42
33,14,154.23,725.59
33,15,156.45,726.73
33,16,158.65,727.93
33,17,160.83,729.15
33,18,162.96,730.45
33,19,165.05,731.83
33,20,167.07,733.30
33,21,169.06,734.81
33,22,170.98,736.41
33,23,172.75,738.17
33,24,174.34,740.11
33,25,175.84,742.11
33,26,177.20,744.20
33,27,178.48,746.36
33,28,179.82,748.46
33,29,181.25,750.51
33,30,182.31,752.78
34,0,213.47,528.07
34,1,214.48,530.35
34,2,215.41,532.67
34,3,216.27,535.02
34,4,217.07,537.39
34,5,217.87,539.76
34,6,218.62,542.14
34,7,219.31,544.54
34,8,219.95,546.96
34,9,220.54,549.39
34,10,221.10,551.83
34,11,221.61,554.27
34,12,222.07,556.73
34,13,222.49,559.20
34,14,222.85,561.67
34,15,223.21,564.14
34,16,223.52,566.62
34,17,223.78,569.11
34,18,224.02,571.60
34,19,224.25,574.09
34,20,224.48,576.58
34,21,224.73,579.06
34,22,225.02,581.55
34,23,225.43,584.02
34,24,225.91,586.47
34,25,226.48,588.90
34,26,227.17,591.31
34,27,227.97,593.67
34,28,228.99,595.96
34,29,230.16,598.17
34,30,231.53,600.26
35,0,591.12,518.20
35,1,590.29,520.56
35,2,589.81,523.01
35,3,589.78,525.51
35,4,590.03,528.00
35,5,590.51,530.45
35,6,591.25,532.84
35,7,592.21,535.15
35,8,593.38,537.36
35,9,594.63,539.52
35,10,596.06,541.57
35,11,597.73,543.44
35,12,599.59,545.10
35,13,601.54,546.67
35,14,603.54,548.17
35,15,605.63,549.55
35,16,607.74,550.89
35,17,609.85,552.23
35,18,611.95,553.57
35,19,613.99,555.02
35,20,615.87,556.67
35,21,617.58,558.50
35,22,618.87,560.64
35,23,620.02,562.86
35,24,620.69,565.26
35,25,621.29,567.69
35,26,621.87,570.12
35,27,622.43,572.56
35,28,622.97,575.00
35,29,622.91,577.50
35,30,622.83,580.00
36,0,301.91,790.64
36,1,304.21,789.67
36,2,306.55,788.79
36,3,308.90,787.94
36,4,311.27,787.12
36,5,313.66,786.40
36,6,316.06,785.70
36,7,318.47,785.05
36,8,320.90,784.44
36,9,323.35,783.96
36,10,325.82,783.56
36,11,328.30,783.25
36,12,330.79,783.03
36,13,333.29,782.91
36,14,335.79,782.92
36,15,338.29,783.05
36,16,340.77,783.32
36,17,343.24,783.73
36,18,345.68,784.28
36,19,348.08,784.97
36,20,350.44,785.80
36,21,352.75,786.75
36,22,355.00,787.84
36,23,357.20,789.03
36,24,359.39,790.23
36,25,361.53,791.53
36,26,363.61,792.91
36,27,365.65,794.35
36,28,367.66,795.84
36,29,369.66,797.35
36,30,371.65,798.85
37,0,711.53,318.31
37,1,709.29,317.19
37,2,708.76,314.75
37,3,708.27,312.30
37,4,707.79,309.85
37,5,707.29,307.40
37,6,706.76,304.95
