path_id,point_index,x,y
16,21,389.50,120.11
16,22,392.37,118.10
16,23,390.57,121.10
16,24,393.44,119.10
16,25,389.95,118.84
16,26,391.10,122.14
16,27,393.97,120.13
16,28,390.48,119.88
16,29,393.34,117.87
16,30,391.54,120.87
17,0,171.42,108.21
17,1,172.47,111.55
17,2,173.67,114.83
17,3,174.87,118.12
17,4,176.10,121.40
17,5,177.63,124.55
17,6,179.23,127.66
17,7,181.08,130.63
17,8,182.99,133.57
17,9,185.08,136.37
17,10,187.17,139.18
17,11,189.42,141.86
17,12,191.80,144.42
17,13,194.25,146.93
17,14,196.76,149.37
17,15,199.44,151.62
17,16,202.29,153.65
17,17,205.26,155.50
17,18,208.66,156.33
17,19,212.09,155.64
17,20,212.31,152.14
17,21,211.88,155.62
17,22,212.10,152.13
17,23,211.67,155.60
17,24,211.90,152.11
17,25,211.47,155.58
17,26,211.69,152.09
17,27,211.26,155.56
17,28,211.48,152.07
17,29,211.06,155.54
17,30,211.28,152.05
18,0,708.04,17.96
18,1,707.04,21.32
18,2,706.02,24.67
18,3,704.85,27.97
18,4,703.68,31.26
18,5,702.60,34.59
18,6,701.55,37.93
18,7,700.55,41.29
18,8,699.49,44.62
18,9,698.35,47.93
18,10,696.84,51.09
18,11,694.79,53.93
18,12,691.50,55.12
18,13,690.58,51.75
18,14,690.08,55.21
18,15,689.16,51.84
18,16,691.20,54.68
18,17,690.27,51.30
18,18,689.78,54.77
18,19,688.85,51.39
18,20,690.90,54.23
18,21,689.97,50.86
18,22,689.48,54.32
18,23,692.81,55.41
18,24,691.88,52.03
18,25,691.39,55.50
18,26,690.46,52.12
18,27,689.97,55.59
18,28,689.04,52.21
18,29,691.08,55.05
18,30,690.16,51.68
19,0,953.42,173.47
19,1,949.94,173.88
19,2,946.47,174.32
19,3,943.00,174.79
19,4,939.54,175.32
19,5,936.12,176.06
19,6,932.77,177.07
19,7,929.53,178.40
19,8,926.41,179.98
19,9,923.70,182.19
19,10,920.71,184.01
19,11,917.72,185.83
19,12,914.30,186.60
19,13,910.87,187.30
19,14,907.44,187.96
19,15,904.00,188.60
19,16,900.55,189.22
19,17,897.09,189.76
19,18,893.63,190.28
19,19,890.17,190.78
19,20,886.70,191.25
19,21,883.22,191.66
19,22,879.74,191.95
19,23,876.24,192.02
19,24,872.76,191.59
19,25,869.68,189.92
19,26,868.51,186.63
19,27,871.95,185.98
19,28,868.45,185.97
19,29,871.88,185.32
19,30,869.12,187.46
20,0,235.13,302.48
20,1,238.07,300.58
20,2,241.23,299.06
20,3,244.38,297.53
20,4,247.62,296.22
20,5,250.95,295.16
20,6,254.31,294.16
20,7,257.66,293.15
20,8,261.05,292.28
20,9,264.39,291.24
20,10,267.58,289.80
20,11,271.02,289.14
20,12,272.20,285.84
20,13,272.87,289.28
20,14,274.05,285.98
20,15,271.54,288.42
20,16,272.72,285.12
20,17,273.40,288.56
20,18,270.02,287.63
20,19,271.20,284.34
20,20,271.88,287.77
20,21,273.06,284.48
20,22,270.55,286.91
20,23,271.22,290.35
20,24,272.40,287.05
20,25,273.58,283.76
20,26,271.07,286.20
20,27,271.75,289.63
20,28,272.93,286.34
20,29,273.60,289.77
20,30,270.23,288.84
21,0,164.90,18.72
21,1,164.85,22.22
21,2,164.88,25.72
21,3,165.04,29.22
21,4,165.33,32.71
21,5,165.71,36.19
21,6,166.11,39.66
21,7,166.45,43.15
21,8,166.70,46.64
21,9,166.83,50.14
21,10,166.88,53.63
21,11,166.95,57.13
21,12,167.18,60.63
21,13,167.60,64.10
21,14,168.17,67.55
21,15,168.89,70.98
21,16,169.61,74.41
21,17,170.29,77.84
21,18,170.92,81.28
21,19,171.51,84.73
21,20,172.38,88.12
21,21,173.32,91.49
21,22,174.34,94.84
21,23,175.44,98.16
21,24,176.77,101.40
21,25,178.09,104.64
21,26,179.45,107.87
21,27,181.00,111.01
21,28,182.58,114.13
21,29,184.38,117.13
21,30,186.24,120.09
22,0,48.78,295.87
22,1,52.24,295.35
22,2,55.72,294.96
22,3,59.21,294.64
22,4,62.69,294.35
22,5,66.18,294.08
22,6,69.67,293.80
22,7,73.16,293.57
22,8,76.66,293.32
22,9,80.14,293.03
22,10,83.62,292.64
22,11,87.07,292.07
22,12,90.43,291.06
22,13,93.28,289.03
22,14,90.52,286.88
22,15,93.54,288.65
22,16,90.79,286.49
22,17,93.81,288.26
22,18,91.05,286.10
22,19,91.39,289.59
22,20,88.64,287.43
22,21,92.06,286.71
22,22,92.41,290.19
22,23,89.65,288.03
22,24,93.07,287.31
22,25,90.32,285.15
22,26,93.34,286.92
22,27,93.68,290.40
22,28,90.92,288.25
22,29,94.35,287.52
22,30,91.59,285.37
23,0,1.97,352.32
23,1,5.44,351.87
23,2,8.92,351.43
23,3,12.39,351.00
23,4,15.87,350.59
23,5,19.35,350.24
23,6,22.84,349.97
23,7,26.34,349.98
23,8,29.82,350.38
23,9,32.94,351.95
23,10,34.78,354.93
23,11,31.30,355.34
23,12,34.80,355.42
23,13,31.32,355.83
23,14,34.82,355.91
23,15,31.35,356.32
23,16,34.85,356.40
23,17,31.37,356.81
23,18,34.87,356.89
23,19,31.39,357.30
23,20,34.20,355.21
23,21,30.72,355.62
23,22,34.22,355.69
23,23,30.75,356.10
23,24,34.25,356.18
23,25,30.77,356.59
23,26,34.27,356.67
23,27,30.79,357.08
23,28,33.60,354.99
23,29,30.13,355.40
23,30,33.62,355.48
24,0,615.12,280.04
24,1,618.58,279.53
24,2,621.96,280.44
24,3,625.17,281.83
24,4,627.70,284.25
24,5,630.14,286.76
24,6,629.03,290.08
24,7,632.38,289.08
24,8,629.89,286.63
24,9,632.33,289.14
24,10,629.83,286.69
24,11,632.27,289.20
24,12,629.77,286.75
24,13,632.21,289.26
24,14,629.71,286.80
24,15,632.15,289.32
24,16,629.65,286.86
24,17,632.09,289.38
