path_id,point_index,x,y
66,8,656.43,119.40
66,9,657.25,118.83
66,10,657.94,118.11
66,11,658.62,117.38
66,12,659.33,116.67
66,13,660.19,116.16
66,14,661.00,115.57
66,15,661.99,115.46
67,0,77.65,274.88
67,1,78.65,274.88
67,2,79.64,275.05
67,3,80.47,275.60
67,4,80.66,276.58
67,5,81.34,277.32
67,6,82.01,278.06
67,7,82.84,278.61
67,8,83.67,279.17
67,9,84.66,279.34
67,10,85.65,279.21
67,11,86.36,278.51
67,12,86.88,277.65
67,13,87.86,277.42
67,14,88.42,276.59
67,15,89.23,276.00
68,0,447.58,388.06
68,1,446.76,388.62
68,2,446.49,389.59
68,3,446.26,390.56
68,4,446.49,391.53
68,5,447.31,392.10
68,6,448.19,392.58
68,7,448.83,393.35
68,8,449.80,393.59
68,9,450.78,393.78
68,10,451.74,393.52
68,11,452.27,392.67
68,12,452.64,391.74
68,13,453.57,391.37
68,14,454.10,390.52
68,15,454.96,390.01
69,0,679.49,83.97
69,1,680.40,84.39
69,2,680.83,83.49
69,3,681.76,83.13
69,4,682.20,82.23
69,5,682.92,81.54
69,6,683.91,81.38
69,7,684.89,81.18
69,8,685.87,81.38
69,9,686.49,82.17
69,10,686.93,83.06
69,11,687.88,83.37
69,12,688.43,84.21
69,13,689.27,84.75
69,14,690.15,85.22
69,15,691.03,84.73
70,0,396.75,412.15
70,1,397.74,412.25
70,2,398.73,412.13
70,3,399.73,412.23
70,4,400.49,412.88
70,5,400.55,413.88
70,6,401.09,414.72
70,7,401.64,415.56
70,8,402.62,415.75
70,9,403.39,416.39
70,10,404.37,416.58
70,11,405.35,416.42
70,12,406.02,415.68
70,13,406.51,414.80
70,14,407.47,414.54
70,15,408.03,413.71
71,0,517.38,437.39
71,1,517.48,438.39
71,2,518.25,439.03
71,3,519.24,438.93
71,4,520.23,438.75
71,5,520.79,437.92
71,6,521.77,437.72
71,7,522.35,436.91
71,8,523.14,436.31
71,9,523.90,435.65
71,10,524.89,435.51
71,11,525.87,435.73
71,12,526.48,436.52
71,13,526.87,437.44
71,14,527.80,437.81
71,15,528.28,438.69
72,0,579.52,425.72
72,1,580.12,424.92
72,2,581.06,424.57
72,3,582.05,424.52
72,4,582.87,425.11
72,5,583.87,425.04
72,6,584.60,425.73
72,7,584.70,426.72
72,8,585.49,427.33
